Review	Label
관리비 상담하고 신청했으나 결재 일에 대해 잘 몰라서 여러 번 물었으나 상담원이 고객을 매우 답답해 하는 듯 응대함	1
같은 내용입니다	0
좀 더 친절한 응대를 원한다 말투가 사무적이고 딱딱하다	1
전화 연결이 어려울 때가 가끔 있어요[SEP]그래도 타사카드보다는 연결이 잘돼요	2
통화하기 너무 힘들어요	2
너무 친절하시고 밝으세요[SEP]감사합니다	1
친절하게 상담 도와줬습니다	1
친절하므로 유구 무언입니다	1
여태까지 여러 회사의 상담 사와 통화하면서 이렇게 퉁명한 상담 사 처음 봤습니다[SEP]제가 나쁜 말을 한 것이 아니라 처음부터 퉁명스럽더군요[SEP]이런 분 처음입니다[SEP]90년대 초 공무원 같았습니다	1
친절하당	1
ars 상담 직원통화 찾기가 어려움	9
너무 많은 판촉 홍보 메시지가 많아요[SEP]꼭 필요 내용만 메시지 하면 좋겠네요	13
친절 상담원 매우 감사요 아주 친절했어요	1
친절한 상담 정말 감사합니다	1
가장 최고로 좋은 점은 빠른 음성통화 연결 폰 화면에 터치 화면이 같이 뜨는 것이 타사에 비해 압도적인 편리함	9
친절한 상담과 빠른 처리에 감사 드립니다	1
만족 합니다[SEP]별다른 의견 없습니다	16
항상 친절함 감사합니다	1
통화 대기 시간이 너무 길어요	2
대기 시간이 짧았으면 좋겠네요	2
ARS 연결이 너무 복잡합니다[SEP]화면 터치를 무조건 해야 하고	9
샘 숭 친절	1
매우 친절 정확 답변에 감사	1
친절하고 신속한 상담 감사합니다	1
무분별한 암보험 및 운전자보험전화 안 왔으면 합니다	13
승인 거절에 대해 명확한 사유가 아닌 그럴 수 있다라고 추측으로 말씀해 주셔서 수 분간 오해가 있었습니다	1
친절했어[SEP]좋았습니다	1
상담 친절합니다	1
무이자 할부 자주 많이 주셔서 감사합니다	3
재난 지원금 소멸될 때까지 본인 카드사용이 되나요	8
다른 회사도 친절합니다	16
카드를 통한 통신료 전환 방법 및 call 이 아니더라도 internet 을 처리가 가능하도록 해 주세요	8
수고하셔요	16
수고하십니다	16
현재 만족합니다	16
대체로 만족합니다	16
3명 자동 이체 건인데 LG 텔레콤 건은 바로 자동이 체가 적부되었다고[SEP]삼성카드에서 문자 왔는 더 SK 텔레콤은 자동 이체 신청을 먼저 했는데도 아직 문자가 안 오네요[SEP]결제 날짜는 넘었고요[SEP]SK 연락하니 자동 이체 신청은 되었다고[SEP]하는데 상담 사 보다는 업무 쪽 문제인 거 같네요	8
수고하시라고[SEP]전하고 싶다	16
늘 감사합니다	16
만족하는 편이나	16
제가 홈쇼핑 상담원과 통화할 때 그 상담원은 다른 상담원에게 넘겨도 될 법한 일도 본인 교육 때문에 자리를 비우게 되는 것까지 얘기해 주며 상담에 최선을 다하는 모습에 큰 고마움을 느낀 적이 있습니다[SEP]그 직원이 엄청나게 친절한 말투는 아니었지만 고객을 대하는 마음이 느껴질 때 고객도 감동을 받는 것 같습니다[SEP]가끔 목소리만 하이 톤으로 하면 친절하는 줄 아는 상담 사분들이 계셔서 말씀드립니다	16
대체로 만족 합니다	16
앵무새처럼 답변 할 꺼면 AI로 교체할 것	1
친절한 상담원	1
친절하게 잘받앗읍니다	1
끝가지 고객 입장에서 상실하게 답변을 해 주시길 바람니다	1
빠르고 친절한 답변 감사합니다	1
친절하게 상담해 주셔서 감사해요	1
친절하게 응대 해 주셔서 감사했습니다	1
친절하고 빠른 상담이었습니다	1
고객에게 전문 용어로 응대 하실 수 있으나 좀 더 편한 한 느낌을 주는 용어도 좋을 거 같습니다	1
Sk 텔레콤은 항상 친절하고 문의사항 더 있나[SEP]물어 봐줌	16
친절한 응대에 감사	1
오늘은 좀 그래요 수고하세요	16
상담 사가 친절	1
친절하고 상냥하다	1
카드사용내용에 대해 조금 더 상세하게 설명을 평소에도 해 주시기 바라며 특히 시니어 맴 버들은 궁금한 점이 많습니다	1
친절하게 잘해 주십니다[SEP]항상 감사합니다	1
친절하고 정확하고 빠른 처리 감사합니다	1
이 무더위에 수고하십니다[SEP]항상 코로나 조심하시면서 건강한 하루 보내세요[SEP]감사합니다	16
상담들이 매우 친절해서 감사합니다	1
항상 만족하고 있습니다	16
처음 화면 보기로 넘어가는 것 싫어요	9
나한 테는 불편합니다	16
규정만 얘기하고 요청사항을 제대로 들어주지 않을 경우 답답함을 많이 느낀다	1
친절한 상담 감사합니다	1
앱에서 1 차적으로 끝날 수 있는 것 들이 앱 사용 불편으로 안되는 경우 많음 예 분할 납부 신청이나 즉시 결제 신청 전체금액으로 산정되고 하나하나 지정해야 하는 불편 은 가능하지만 분할 납부 신청 후 이번 달 결제 예정 금을 선출 금 요청하는 것은 불가 전화로 신청해야 하는 번거로움 짜증 남	9
OOO 상담 직원 분의 친절한 응대와 답변에 감사합니다	1
상담원이 아주 친절하게 잘 처리해 주어 너무 감사합니다[SEP]엄지 척 입니다	1
항상 친절하시고 잘 응대해 줘서 감사합니다	1
감사합니다[SEP]친 절한 상담 감사 드립니다	1
상담 친절하게 잘 받았네요	1
삼성카드 앱은 다른 카드 앱보다 복잡한 거 같아요[SEP]카드 값을 미리 입금 하려할 때 불편함을 느끼게 되었어요[SEP]제가 잘못하는 건지는 모르겠지만 여하튼 참고 해 주시기 바랍니다[SEP]수고하셔요	9
응대가 지나치게 기계적이고 로봇 느낌	1
상담 사 연결은 제일 먼저 번으로 하세요 몐트로 햇으면 고맙겟읍니다	9
상담원 연결까지 너무 많은 단계가 있고 매번 결제금액 음성 안내는 불필요 하다는 의견입니다[SEP]상담원 연결까지 너무 오래 걸려요	9
너무 친절하게 상담해 주셔서 감사합니다	1
ARS 연결 시 상담 직원 연결하고 싶을 때 하위 메뉴를 몇 번 거쳐 들어가야 하는 점이 불편 해요 첫 전화 연결 시 바로 상담 직원 연결 메뉴가 나왔으면 좋겠어요	9
친절하게 처리함에 감사합니다	1
상담 사님이 친절하고 빠르셨어요	1
친절한 상담과 자세한 설명 감사합니다	1
설명을 이해하지 못하겠다고[SEP]몇 번 반복해 물었어도 풀어서 설명해 주는 것도 아니고 계속 반복 똑캍은 대답만 해 왔습니다[SEP]이런 경우는 처음 인 것 같았습니다[SEP]나이 먹은 사람 배려가 전혀 없었습니다	1
안내 친절 응대 협조 성의에 감사	1
명확한 상황을 알고 싶어서 상담원통화를 원하는 것인데 전화통화를 하지 않아도 지례 짐작으로도 알 수 있는 것을 상담원의 답으로 돌아올 때는 황당 왜 전화했나[SEP]싶을 정도 정보 유출에 대한 무성의의 형식적 답변은 잘못되었다고[SEP]생각합니다	1
너무 친절 하심	1
친절한 상담 감사합니다[SEP]OOO 직원 분을 친절 직원으로 추천합니다	1
수고가 많으시네요	16
상담원 교육 필요함 내용을 정확히 알지 못하여 혼란을 야기함	1
ARS 간소화 짜증 남	9
해당 상담 직원 너무 친절하고 처리도 빨랐습니다	1
보면서 하는 상담 완전 불 편해요[SEP]핸드폰 느려서	9
가끔 상담원이 본인 말만 하는 경우가 있다 내가 묻고자 하는 것을 모른 체 듣기 싫은 말까지 들어야 하는 경우가 가끔 있는 거 같다	1
ars 연결시 보이는 화면 불편합니다[SEP]상담원 연결이 편한데 연결 버튼 찾다가 시간 갔네요	9
4번 5번 문항 답변 불편한 게 없었는데 체크 하라고 강요합니다[SEP]상담원 분들 더 우신데 고생하십니다[SEP]좋은 하루되세요	1
없어요[SEP]만족합니다	16
친절상담 응대해 좋았습니다	1
상담원 친절 정확	1
현재는 만족합니다	16
스마트 폰 ars 화면으로 넘어가는 게 참 불편하네요[SEP]상담원 연결 하는 게 찾기 어려워요	9
화면으로 뜨는 ARS 불편 문의할 내용과 어려운 용어 상 당원 연결 안내 창이 화면에 잘 보였으면 좋겠네요	9
디지털 ARS를 선택적으로 하기보다는 강제적인 느낌이라 별로 좋지 않은 것 같아요[SEP]상담원 연결이 바로 될 수 있도록 하는 것이 더 빠르고 편한 느낌입니다	9
모는 것이 만족합니다	16
바뀐 건지 상담원 연결까지의 과정이 시간이 짧게 걸려 좋았습니다	9
친절한 안내 감사 드립니다	1
설명이 부족	1
친절하고 잘 대해 준다	1
친절한 상담 감사요	1
매우 만족하게 서비스 받고 있어요	16
고객 만족도 평가 시 없음도 포함시켜 주세요[SEP]4번 5번의 경우 매우 만족했을 시 해당사항이 없습니다	1
보이는 화면은 익숙하지 않다 불편을 느낀다 불필요한 안내 멘트 상담원과 통화가 원활히 됄 수 있는 것이 가장 효과적인 방법상담인력을 많이 있으면 좋겠습니다	9
친절 하고 만족합니다	1
대체적으로 만족 합니다	16
전반적으로 매우 만족합니다	16
친절한 답변 감사합니다	1
감사 합니다[SEP]좋은 하루 되 세 쇼	16
상담 친절하여 칭찬합니다	1
친절한 상담 만족합니다	1
항상 수고 많으십니다	16
보이는 에이알에스 멘트 계속 나오지 않았으면 해요[SEP]나중엔 음성으로 나왔지만 처음에 선택권이 있으면 좋겠죠	9
친절 도가 넘 없음 목소리가 작음	1
전화 연결이 잘 안된다	2
상담해 주시는 분이 친절하게 해 주어서 감사합니다	1
수고하십니다[SEP]힘내세요	16
친절 답변 너무 감사합니다	1
보이는 ARS 말고 기존 ARS 연결하는 방식이 먼저나왓으면좋겟내요	9
모든 상담원 기본적인 지식을 인지하그 상담하면 고맙다고[SEP]생각합니다[SEP]고객의 질문의 요지 을 인지하고 상담해 주면 고맙고 감사합니다	1
상담원 통화 대기 시간이 너무 길어요	2
대체로 만족	16
항상 수고 많으십니다	16
말의 속도가 너무 빠르다 목소리가 잘 들리지 않음	1
상담내용 말씀을 천천히 또 렸하게 말씀해 주세요	1
연결 시간이 짧았으면 좋겠어요	2
1 문의 전화 3회 째 만에 겨우 통화가 가능한 것이 불편했음 2 원칙적인 대답만 고수하는 상담이 못마땅하다 예를 들면 해결책이나 대처방안 같은 것을 회사에 고객의 의건을 제의 해보겠다[SEP]이런 식으로 회원에게 응대를 하는 방향으로 개선이 되었으면 좋을 것 같다 굳이 특별하게 달라진 것 없이 현재 카드와 동일한 것을 만료일 6개월 전부터 재발행을 할 필요가 있나요[SEP]그건 낭비라고 생각을 합니다[SEP]한 두 달 전에 갱신 발급을 하면 되죠	1
상담원 불친절 개선 해 주세요 말 하는데 헛웃음 쳤습니다	1
상담 직원이 친절했다	1
OOO 님 수고 많으셨습니다	16
매우 만족 수고	16
언제나 고맙습니다	16
민원인의 말에 귀 기울이지 않고 형식적인 말만 되풀이 하여 기분 나쁘게 함	1
타사 상담까지 기다리는 시간이 짧아 좋내요	16
상담원 대기 시간이 길다	2
가끔 바쁜 시간대 상담원 연결이 힘듭니다	2
말이 너무 빠르고 계속 말을 끊으시네요	1
화면 터치기능 좋았으나 대출 상환을 앱으로 직접 할 수 있게 심플하게 보여주었으면 좋겠습니다	9
ARS보다 상담원이 훨 좋다	9
친절하고 정확한 상담 감사합니다	1
서비스 만족	16
항상 친절한 설명을 해 주셔서 감사합니다	1
친절하게 잘 알려 주웠다	1
못 알아들을 수도 있지 약간 짜증 내면서 성질 내듯이 말하면 너무 당황스러워 여	1
대체로 만족입니다	16
메일 상담 때 좀 정확히 확인해서 답변 바랍니다[SEP]메일 상담 후 전화 다시 하지 않도록	2
친절하게 응대해 주셨고 설명도 잘해 주셨읍니다[SEP]감사합니다	1
매우 만족합니다	16
상담원 대기 시간이 짧은 것	2
전화 연결이 잘 안된다	2
상담 대기 시간이 너무 길다	2
감사합니다[SEP]삼성카드 직원분	16
궁금한 내용의 ARS로 어떠한 버튼을 눌러야 할 지 당황하게 됨	9
지금은 연결이 잘 대서 좋아요	2
홈페이지 즉시 결재가 어려움	9
엄어요[SEP]매우 친절	1
상담 사 기다리는 시간을 줄여 주웠으면 합니다	2
상담 사하고 통화 중에 통화 대기가 너무 길다 바로 했스 면하네요	2
상담원 연결을 원활하게 해 줬으면 좋겠다	2
친절해요 감사합니다	1
전화상담 시 상담원과 빠른 연결을 바랍니다	2
빠른 연결 부탁드려요	2
전화 연결이 빠르게 되었으면 합니다	2
항상 수고하세요	16
상담원과의 통화 대기 시간이 너무 길다	2
친절한 상담 감사합니다	1
친절해 주셔서 감사합니다	1
너무 메마른 형식적인 응대 서비스정보전달의 미흡 언잖을때가 많다 가끔 씩 문의사항이 있을 때마다 어쩌다 전화를 해도 언 짢 타	1
친절하고 속도감 있어 감사	1
친절하세요[SEP]젊으셔서 카 뮤니 케이 션도 잘돼요	1
삼성카드 정말 마음에 들지 않네요[SEP]이 전 상담원 명세서를 직장인지 자택인지 물어보지도 않으며 멋대로 설정하네요[SEP]이번에도 똑바로 했을지도 믿음조차 없는 삼성카드	1
ARS 연결하는데 화면 나오는 거 싫습니다[SEP]그럼 애초에 옙에가서 확인하겠죠[SEP]상담 사와 통화하고 싶어 전화하는데 연결이 너무 어렵습니다	9
연결시간이 너무 오래 걸려요	2
상담 사와 통화가 힘들다	2
걸자마자 디지털 ars 연결되는 거 싫어요	9
